state,scenario,outcome,n,outcome_mean,baseline_ref,term,estimate,std.error,statistic,p.value,conf.low,conf.high
raj,historical_reversed,immunized_children,3365,159.03863298662694,a8f5cca,female_res_2010,-8.419508195202198,7.566313959876539,-1.1127622036106444,0.2658901289334127,-23.254551832408488,6.41553544200409
raj,repaired,scholarship_recipients,3039,133.3037183283974,a8f5cca,(Intercept),128.5455688754247,6.458932810748967,19.901982671425056,6.0922932786182086e-83,115.88124432514563,141.20989342570377
raj,repaired,scholarship_recipients,3039,133.3037183283974,a8f5cca,female_res_2005,20.35227495611621,8.802064089452905,2.3122161744429213,0.02083236216212617,3.093665893690922,37.6108840185415
raj,repaired,scholarship_recipients,3039,133.3037183283974,a8f5cca,female_res_2010,-4.178054501776679,8.299081841343122,-0.5034357512855305,0.6146944645490129,-20.45044329844995,12.094334294896594
raj,repaired,primary_school_availability,3039,2.920644683572466,a8f5cca,(Intercept),2.927124181402361,0.05391879346805891,54.287642455062866,0,2.821403140504928,3.0328452222997946
raj,repaired,primary_school_availability,3039,2.920644683572466,a8f5cca,female_res_2005,0.034355848297817106,0.07347911638622476,0.46755935546685273,0.6401332937764238,-0.10971801109180743,0.17842970768744162
raj,repaired,primary_school_availability,3039,2.920644683572466,a8f5cca,female_res_2010,-0.037279369901325334,0.06928024998699578,-0.5380951989682895,0.5905507704920293,-0.17312032017404402,0.09856158037139337
raj,repaired,midday_meal_availability,3039,2.6067404305652695,a8f5cca,(Intercept),2.613403015814213,0.05302736752538527,49.284042142260304,0,2.5094298344752146,2.7173761971532113
raj,repaired,midday_meal_availability,3039,2.6067404305652695,a8f5cca,female_res_2005,0.07033792969177237,0.07226430451121092,0.9733426505317061,0.3304605738936467,-0.07135399257240242,0.21202985195594715
raj,repaired,midday_meal_availability,3039,2.6067404305652695,a8f5cca,female_res_2010,-0.06256950346840615,0.06813485692121977,-0.9183185566934042,0.3585250630906248,-0.19616462924539912,0.07102562230858683
raj,repaired,immunized_children,3039,111.91740704178987,a8f5cca,(Intercept),111.60750925432095,2.668384497977031,41.825872297989065,2.4929367020847626e-302,106.37548590038921,116.83953260825268
raj,repaired,immunized_children,3039,111.91740704178987,a8f5cca,female_res_2005,3.068438216236805,3.6364043495558356,0.8438110620485854,0.3988414724870124,-4.061625871468321,10.19850230394193
raj,repaired,immunized_children,3039,111.91740704178987,a8f5cca,female_res_2010,-1.4786451146539916,3.4286068584006126,-0.4312670351898423,0.6663048360778416,-8.201271171057114,5.243980941749131
raj,exact_names,scholarship_recipients,1626,138.52460024600242,a8f5cca,(Intercept),128.58597019120947,10.335791241380733,12.440844361909924,5.279359849445184e-34,108.3130731314404,148.85886725097853
raj,exact_names,scholarship_recipients,1626,138.52460024600242,a8f5cca,female_res_2005,27.813517997800187,14.00417830350022,1.9860871087915557,0.047191632420834115,0.3453485540464776,55.2816874415539
raj,exact_names,scholarship_recipients,1626,138.52460024600242,a8f5cca,female_res_2010,1.0622952319408774,13.264373647751897,0.08008634709418938,0.936178454787955,-24.954801596271103,27.079392060152855
raj,exact_names,primary_school_availability,1626,2.903225448314363,a8f5cca,(Intercept),2.8550801616610575,0.07431091193381423,38.4207391264955,3.0706095507922027e-230,2.7093247537905585,3.0008355695315565
raj,exact_names,primary_school_availability,1626,2.903225448314363,a8f5cca,female_res_2005,0.16260772070107157,0.10068539856439836,1.615007965599577,0.10650333851723394,-0.034879309836630346,0.3600947512387735
raj,exact_names,primary_school_availability,1626,2.903225448314363,a8f5cca,female_res_2010,-0.014392643776220224,0.09536644839042065,-0.1509193644005509,0.8800580794497066,-0.20144694334782282,0.17266165579538234
raj,exact_names,midday_meal_availability,1626,2.6047775382217875,a8f5cca,(Intercept),2.574898287337247,0.0738886631251158,34.84835397518517,4.056123774308151e-199,2.4299710895604347,2.7198254851140593
raj,exact_names,midday_meal_availability,1626,2.6047775382217875,a8f5cca,female_res_2005,0.1604449396135784,0.10011328488027335,1.6026338542927283,0.10921010018169436,-0.035919931860159876,0.3568098110873167
raj,exact_names,midday_meal_availability,1626,2.6047775382217875,a8f5cca,female_res_2010,-0.05066348573652442,0.09482455799808472,-0.5342865477690677,0.5932164732241405,-0.2366549070160886,0.1353279355430398
raj,exact_names,immunized_children,1626,110.6014760147601,a8f5cca,(Intercept),107.44731964567455,3.5782768097133246,30.027671239409436,6.389913052954913e-158,100.42879191803961,114.4658473733095
raj,exact_names,immunized_children,1626,110.6014760147601,a8f5cca,female_res_2005,6.3437553486911655,4.848281596659952,1.308454391977039,0.19090449386501343,-3.1657936960252107,15.85330439340754
raj,exact_names,immunized_children,1626,110.6014760147601,a8f5cca,female_res_2010,2.0779250114562875,4.5921593722884255,0.4524940976560203,0.6509735466636908,-6.9292590601156245,11.085109083028199
up,historical,scholarship_recipients,9990,39.26656656656668,a8f5cca,(Intercept),40.78155502132966,2.08940796703759,19.518234669675675,2.7073098614482758e-83,36.685894288349296,44.87721575431002
up,historical,scholarship_recipients,9990,39.26656656656668,a8f5cca,female_res_2005,-2.088661403926386,2.7199952633706284,-0.7678915592441544,0.4425697675415967,-7.420400331807693,3.2430775239549203
up,historical,scholarship_recipients,9990,39.26656656656668,a8f5cca,female_res_2010,-1.6735943853449773,2.8969609935909144,-0.5777069104649839,0.5634750368851829,-7.3522218116816855,4.00503304099173
up,historical,primary_school_availability,9990,1.7465102536484833,a8f5cca,(Intercept),1.7331821718332827,0.02581743721627843,67.13223149586959,0,1.6825747914168976,1.7837895522496678
up,historical,primary_school_availability,9990,1.7465102536484833,a8f5cca,female_res_2005,0.06665184224905303,0.033609188846068255,1.9831434359907274,0.047378756832241076,7.710582203938471e-4,0.13253262627771223
up,historical,primary_school_availability,9990,1.7465102536484833,a8f5cca,female_res_2010,-0.05439658605779756,0.03579583774445111,-1.519634390068992,0.12863454557182968,-0.12456364264366304,0.015770470528067924
up,historical,midday_meal_availability,9990,1.7021364514765132,a8f5cca,(Intercept),1.6837170762560048,0.025585551471292354,65.80733966767058,0,1.6335642386360767,1.7338699138759328
up,historical,midday_meal_availability,9990,1.7021364514765132,a8f5cca,female_res_2005,0.06959509979654156,0.03330731954243984,2.0894836556230296,0.03668944883508373,0.004306040444378156,0.13488415914870497
up,historical,midday_meal_availability,9990,1.7021364514765132,a8f5cca,female_res_2010,-0.042936602528215274,0.03547432850892021,-1.210357019652074,0.2261705715004922,-0.11247343621265218,0.026600231156221628
up,historical,immunized_children,9990,121.67637637637634,a8f5cca,(Intercept),123.37494461922445,2.684066811194604,45.96567570697455,0,118.11363269894316,128.63625653950572
up,historical,immunized_children,9990,121.67637637637634,a8f5cca,female_res_2005,-2.0229853452950546,3.494123277116941,-0.5789679369768125,0.5626238651618403,-8.872171204661052,4.826200514070942
up,historical,immunized_children,9990,121.67637637637634,a8f5cca,female_res_2010,-2.3327910113389163,3.721454583734163,-0.6268492490907034,0.5307723858694817,-9.627592050017821,4.962010027339989
up,historical_reversed,scholarship_recipients,9990,39.26656656656668,a8f5cca,(Intercept),37.440970254036664,2.098072935624888,17.845409288826882,3.829159178586692e-70,33.32832443621152,41.55361607186181
up,historical_reversed,scholarship_recipients,9990,39.26656656656668,a8f5cca,female_res_2005,1.7122808068478939,2.719107630431156,0.629721599720709,0.5288911536707923,-3.617718181570728,7.042279795266516
up,historical_reversed,scholarship_recipients,9990,39.26656656656668,a8f5cca,female_res_2010,3.1021776072083624,2.883723281501293,1.075754260857283,0.2820631600181093,-2.55050123538822,8.754856449804945
up,historical_reversed,primary_school_availability,9990,1.7465102536484833,a8f5cca,(Intercept),1.736158187741994,0.025932962334919187,66.94793156754895,0,1.6853243548091283,1.7869920206748597
up,historical_reversed,primary_school_availability,9990,1.7465102536484833,a8f5cca,female_res_2005,0.022552244961343525,0.03360918229640121,0.671014390128687,0.5022268806069243,-0.04332852622864818,0.08843301615133523
up,historical_reversed,primary_school_availability,9990,1.7465102536484833,a8f5cca,female_res_2010,-5.553099700462635e-4,0.03564389300948165,-0.015579386064775396,0.9875702624275823,-0.07042452425109856,0.06931390431100602
up,historical_reversed,midday_meal_availability,9990,1.7021364514765132,a8f5cca,(Intercept),1.6960458823093474,0.02569958977114765,65.99505662979335,0,1.645669506637425,1.7464222579812698
up,historical_reversed,midday_meal_availability,9990,1.7021364514765132,a8f5cca,female_res_2005,0.018737160435792922,0.033306730885818835,0.5625637802769389,0.5737445884428178,-0.04655074503075031,0.08402506590233615
up,historical_reversed,midday_meal_availability,9990,1.7021364514765132,a8f5cca,female_res_2010,-0.008053751673039858,0.03532313109316095,-0.22800220206410796,0.819649196272535,-0.07729420794893682,0.061186704602857106
up,historical_reversed,immunized_children,9990,121.67637637637634,a8f5cca,(Intercept),120.48605449230546,2.695274019408752,44.70271060555685,0,115.20277418512552,125.76933479948539
up,historical_reversed,immunized_children,9990,121.67637637637634,a8f5cca,female_res_2005,3.004665910804373,3.49308168836104,0.8601762509064503,0.3897125420265687,-3.8424782246691342,9.85181004627788
up,historical_reversed,immunized_children,9990,121.67637637637634,a8f5cca,female_res_2010,-0.6453103796066542,3.7045539779958383,-0.17419381211331864,0.8617166791488462,-7.906982824742299,6.616362065528991
up,repaired,scholarship_recipients,8665,30.044316214656682,a8f5cca,(Intercept),27.96919524266947,1.8845616605574125,14.841220549078129,3.1820742850139922e-49,24.275006063507583,31.66338442183136
up,repaired,scholarship_recipients,8665,30.044316214656682,a8f5cca,female_res_2005,2.682641500528832,2.4501532382775397,1.0948872334265638,0.2735964858251115,-2.120241721374428,7.485524722432092
up,repaired,scholarship_recipients,8665,30.044316214656682,a8f5cca,female_res_2010,2.5009901188810653,2.604545832073474,0.9602403951133514,0.3369610431648469,-2.604539315815773,7.606519553577904
up,repaired,primary_school_availability,8665,1.3215893347981147,a8f5cca,(Intercept),1.3289390376464199,0.010759521627144105,123.51283669468859,0,1.3078478156398141,1.3500302596530256
up,repaired,primary_school_availability,8665,1.3215893347981147,a8f5cca,female_res_2005,-0.00659485193042078,0.013988651742637545,-0.4714429990647067,0.637336289460873,-0.034015937151602046,0.020826233290760485
up,repaired,primary_school_availability,8665,1.3215893347981147,a8f5cca,female_res_2010,-0.013008116408855614,0.014870124865425622,-0.874781921912482,0.38171682955379616,-0.04215709864719396,0.016140865829482737
up,repaired,midday_meal_availability,8665,1.2883521738056263,a8f5cca,(Intercept),1.2956434092271978,0.010779688637275065,120.19302716657278,0,1.27451265508314,1.3167741633712555
up,repaired,midday_meal_availability,8665,1.2883521738056263,a8f5cca,female_res_2005,-0.008074036039200257,0.01401487124301947,-0.5761049030844129,0.5645592452627435,-0.035546517718571854,0.019398445640171343
up,repaired,midday_meal_availability,8665,1.2883521738056263,a8f5cca,female_res_2010,-0.010717724925185343,0.014897996546825762,-0.7194071291061557,0.47190951375723966,-0.03992134228955241,0.018485892439181726
up,repaired,immunized_children,8665,94.78972879399855,a8f5cca,(Intercept),96.49700217719119,1.712194285093546,56.35867554126257,0,93.14069405897098,99.8533102954114
up,repaired,immunized_children,8665,94.78972879399855,a8f5cca,female_res_2005,-5.617896964284164,2.226055246683422,-2.523700601166217,0.011630412824957333,-9.981494811266849,-1.2542991173014784
up,repaired,immunized_children,8665,94.78972879399855,a8f5cca,female_res_2010,2.8123409594403683,2.3663266542424495,1.1884838276229892,0.23467543046223355,-1.826222215976888,7.450904134857625
up,exact_names,scholarship_recipients,2024,32.489130434782595,a8f5cca,(Intercept),33.34388527338267,3.9309692412471686,8.482357206845947,4.1974946775854455e-17,25.63471020516335,41.053060341601984
up,exact_names,scholarship_recipients,2024,32.489130434782595,a8f5cca,female_res_2005,-1.275770674605876,5.115499213065019,-0.24939319144992714,0.8030819949015712,-11.307973058958426,8.756431709746673
up,exact_names,scholarship_recipients,2024,32.489130434782595,a8f5cca,female_res_2010,-0.8076476253896225,5.483060460518404,-0.14729869043123087,0.8829109585998196,-11.56068851826538,9.945393267486136
up,exact_names,primary_school_availability,2024,1.3166996047430817,a8f5cca,(Intercept),1.3430021722837393,0.021807571420390075,61.58421524315324,0,1.3002345046743269,1.3857698398931517
up,exact_names,primary_school_availability,2024,1.3166996047430817,a8f5cca,female_res_2005,-0.06049695110333111,0.028378907997883836,-2.1317575400661033,0.03314708863643318,-0.11615191978254791,-0.004841982424114308
up,exact_names,primary_school_availability,2024,1.3166996047430817,a8f5cca,female_res_2010,0.006493327985782302,0.03041800259854885,0.21346990042311587,0.830981995813654,-0.05316058759239318,0.06614724356395778
up,exact_names,midday_meal_availability,2024,1.2826086956521754,a8f5cca,(Intercept),1.3097221423529575,0.021736214301004843,60.25530132413216,0,1.2670944159366564,1.3523498687692586
up,exact_names,midday_meal_availability,2024,1.2826086956521754,a8f5cca,female_res_2005,-0.05598518077649193,0.028286048637848258,-1.9792506720638505,0.04792330452977633,-0.11145803939091209,-5.123221620717613e-4
up,exact_names,midday_meal_availability,2024,1.2826086956521754,a8f5cca,female_res_2010,-0.0027180086553860957,0.03031847106424625,-0.08964860561822227,0.9285753412182173,-0.06217672911102132,0.05674071180024913
up,exact_names,immunized_children,2024,95.13735177865621,a8f5cca,(Intercept),96.08780447815197,3.434924524437737,27.97377461849197,7.833865228494747e-146,89.3514417950878,102.82416716121614
up,exact_names,immunized_children,2024,95.13735177865621,a8f5cca,female_res_2005,-3.553746927328763,4.469979952354996,-0.7950252496001646,0.4266921693106256,-12.319996645732132,5.212502791074606
up,exact_names,immunized_children,2024,95.13735177865621,a8f5cca,female_res_2010,2.253171959962248,4.791159047287318,0.47027701183035453,0.63820786302427,-7.142954442569012,11.649298362493509
